"X","country","state","district","year","dyid","Serial.No.","District","calcium","SDP","Gini"
2523,"India","Uttarakhand","Dehradun",2004,"Dehradun2004",615,"Dehradun",19,22288,0.28
2524,"India","Uttarakhand","Dehradun",2005,"Dehradun2005",615,"Dehradun",29.5,25448,0.28
2525,"India","Uttarakhand","Dehradun",2006,"Dehradun2006",615,"Dehradun",13.625,28514,0.28
2526,"India","Uttarakhand","Dehradun",2007,"Dehradun2007",615,"Dehradun",38.799999,33498,0.28
2527,"India","Uttarakhand","Dehradun",2008,"Dehradun2008",615,"Dehradun",31.959999,37064,0.28
2528,"India","Uttarakhand","Dehradun",2009,"Dehradun2009",615,"Dehradun",35.0625,43407,0.28
2529,"India","Uttarakhand","Dehradun",2010,"Dehradun2010",615,"Dehradun",31.200001,47967,0.28
2530,"India","Uttarakhand","Dehradun",2011,"Dehradun2011",615,"Dehradun",33,52748,0.28
2531,"India","Uttarakhand","Dehradun",2012,"Dehradun2012",615,"Dehradun",28.013332,56663,0.28
2532,"India","Uttarakhand","Dehradun",2013,"Dehradun2013",615,"Dehradun",28.333334,60931,0.28
2533,"India","Uttarakhand","Dehradun",2014,"Dehradun2014",615,"Dehradun",36.5,65031,0.28
2534,"India","Uttarakhand","Dehradun",2015,"Dehradun2015",615,"Dehradun",27.285715,70433,0.28
2535,"India","Uttarakhand","Dehradun",2016,"Dehradun2016",615,"Dehradun",37.371429,77758,0.28
2537,"India","Uttarakhand","Dehradun",2018,"Dehradun2018",615,"Dehradun",34.5,86147,0.28
2547,"India","Odisha","Deogarh",2009,"Deogarh2009",417,"Debagarh",44.799999,93957,0.29
2550,"India","Odisha","Deogarh",2012,"Deogarh2012",417,"Debagarh",47,109755,0.29
2551,"India","Odisha","Deogarh",2013,"Deogarh2013",417,"Debagarh",36,118290,0.29
2552,"India","Odisha","Deogarh",2014,"Deogarh2014",417,"Debagarh",45.5,119716,0.29
2553,"India","Odisha","Deogarh",2015,"Deogarh2015",417,"Debagarh",39.42857,128474,0.29
2555,"India","Odisha","Deogarh",2017,"Deogarh2017",417,"Debagarh",33.714287,160442,0.29
2556,"India","Odisha","Deogarh",2018,"Deogarh2018",417,"Debagarh",35.5,171679,0.29
2557,"India","Jharkhand","Deoghar",2000,"Deoghar2000",213,"Deoghar",44,38351,0.27
2561,"India","Jharkhand","Deoghar",2004,"Deoghar2004",213,"Deoghar",55,53056,0.27
2562,"India","Jharkhand","Deoghar",2005,"Deoghar2005",213,"Deoghar",65.199997,50678,0.27
2563,"India","Jharkhand","Deoghar",2006,"Deoghar2006",213,"Deoghar",90.800003,51527,0.27
2565,"India","Jharkhand","Deoghar",2008,"Deoghar2008",213,"Deoghar",88,60472,0.27
2566,"India","Jharkhand","Deoghar",2009,"Deoghar2009",213,"Deoghar",67.5,66465,0.27
2567,"India","Jharkhand","Deoghar",2010,"Deoghar2010",213,"Deoghar",61.599998,76134,0.27
2568,"India","Jharkhand","Deoghar",2011,"Deoghar2011",213,"Deoghar",49.5,80157,0.27
2569,"India","Jharkhand","Deoghar",2012,"Deoghar2012",213,"Deoghar",77.599998,87242,0.27
2570,"India","Jharkhand","Deoghar",2013,"Deoghar2013",213,"Deoghar",68.85714,87874,0.27
2576,"India","Uttar Pradesh","Deoria",2000,"Deoria2000",552,"Deoria",67.199997,198839,0.31
2577,"India","Uttar Pradesh","Deoria",2001,"Deoria2001",552,"Deoria",70,202456,0.31
2580,"India","Uttar Pradesh","Deoria",2004,"Deoria2004",552,"Deoria",35,231029,0.31
2594,"India","Uttar Pradesh","Deoria",2018,"Deoria2018",552,"Deoria",65.639999,537577,0.31
2595,"India","Madhya Pradesh","Dewas",2000,"Dewas2000",277,"Dewas",102.75,85664,0.34
2596,"India","Madhya Pradesh","Dewas",2001,"Dewas2001",277,"Dewas",74.454544,91792,0.34
2597,"India","Madhya Pradesh","Dewas",2002,"Dewas2002",277,"Dewas",92.777779,87005,0.34
2599,"India","Madhya Pradesh","Dewas",2004,"Dewas2004",277,"Dewas",120.42857,99940,0.34
2600,"India","Madhya Pradesh","Dewas",2005,"Dewas2005",277,"Dewas",96.952377,104975,0.34
2601,"India","Madhya Pradesh","Dewas",2006,"Dewas2006",277,"Dewas",97.14286,114545,0.34
2602,"India","Madhya Pradesh","Dewas",2007,"Dewas2007",277,"Dewas",92,119958,0.34
2603,"India","Madhya Pradesh","Dewas",2008,"Dewas2008",277,"Dewas",138,135124,0.34
2604,"India","Madhya Pradesh","Dewas",2009,"Dewas2009",277,"Dewas",73.63636,147933,0.34
2605,"India","Madhya Pradesh","Dewas",2010,"Dewas2010",277,"Dewas",91.277779,155701,0.34
2606,"India","Madhya Pradesh","Dewas",2011,"Dewas2011",277,"Dewas",79.826088,169600,0.34
2607,"India","Madhya Pradesh","Dewas",2012,"Dewas2012",277,"Dewas",83.739128,184305,0.34
2608,"India","Madhya Pradesh","Dewas",2013,"Dewas2013",277,"Dewas",98.823532,193761,0.34
2609,"India","Madhya Pradesh","Dewas",2014,"Dewas2014",277,"Dewas",71.157898,203761,0.34
2610,"India","Madhya Pradesh","Dewas",2015,"Dewas2015",277,"Dewas",67.578949,222663,0.34
2611,"India","Madhya Pradesh","Dewas",2016,"Dewas2016",277,"Dewas",52.700001,251943,0.34
2612,"India","Madhya Pradesh","Dewas",2017,"Dewas2017",277,"Dewas",42.894737,265451,0.34
2613,"India","Madhya Pradesh","Dewas",2018,"Dewas2018",277,"Dewas",78.368423,289720,0.34
2619,"India","Tripura","Dhalai",2005,"Dhalai2005",534,"Dhalai",18.5,8708,0.17
2620,"India","Tripura","Dhalai",2006,"Dhalai2006",534,"Dhalai",33,9458,0.17
2621,"India","Tripura","Dhalai",2007,"Dhalai2007",534,"Dhalai",25,10082,0.17
2622,"India","Tripura","Dhalai",2008,"Dhalai2008",534,"Dhalai",26,11146,0.17
2623,"India","Tripura","Dhalai",2009,"Dhalai2009",534,"Dhalai",20.5,12287,0.17
2624,"India","Tripura","Dhalai",2010,"Dhalai2010",534,"Dhalai",25.6,13215,0.17
2625,"India","Tripura","Dhalai",2011,"Dhalai2011",534,"Dhalai",29,14421,0.17
2627,"India","Tripura","Dhalai",2013,"Dhalai2013",534,"Dhalai",25.6,17074,0.17
2628,"India","Tripura","Dhalai",2014,"Dhalai2014",534,"Dhalai",22.400002,20206,0.17
2629,"India","Tripura","Dhalai",2015,"Dhalai2015",534,"Dhalai",16,19658,0.17
2630,"India","Tripura","Dhalai",2016,"Dhalai2016",534,"Dhalai",16,22522,0.17
2631,"India","Tripura","Dhalai",2017,"Dhalai2017",534,"Dhalai",20.888889,24427,0.17
2632,"India","Tripura","Dhalai",2018,"Dhalai2018",534,"Dhalai",23.518801,27074,0.17
2634,"India","Chhattisgarh","Dhamtari",2001,"Dhamtari2001",106,"Dhamtari",26.571428,33639,0.3
2635,"India","Chhattisgarh","Dhamtari",2002,"Dhamtari2002",106,"Dhamtari",33.333332,33071,0.3
2637,"India","Chhattisgarh","Dhamtari",2004,"Dhamtari2004",106,"Dhamtari",53.599998,41387,0.3
2638,"India","Chhattisgarh","Dhamtari",2005,"Dhamtari2005",106,"Dhamtari",51.57143,42063,0.3
2639,"India","Chhattisgarh","Dhamtari",2006,"Dhamtari2006",106,"Dhamtari",32.533333,50065,0.3
2640,"India","Chhattisgarh","Dhamtari",2007,"Dhamtari2007",106,"Dhamtari",38.125,54112,0.3
2641,"India","Chhattisgarh","Dhamtari",2008,"Dhamtari2008",106,"Dhamtari",28.75,57662,0.3
2642,"India","Chhattisgarh","Dhamtari",2009,"Dhamtari2009",106,"Dhamtari",30,59263,0.3
2644,"India","Chhattisgarh","Dhamtari",2011,"Dhamtari2011",106,"Dhamtari",50,69265,0.3
2645,"India","Chhattisgarh","Dhamtari",2012,"Dhamtari2012",106,"Dhamtari",57.157894,72423,0.3
2646,"India","Chhattisgarh","Dhamtari",2013,"Dhamtari2013",106,"Dhamtari",49.25,79596,0.3
2647,"India","Chhattisgarh","Dhamtari",2014,"Dhamtari2014",106,"Dhamtari",36.142857,80502,0.3
2648,"India","Chhattisgarh","Dhamtari",2015,"Dhamtari2015",106,"Dhamtari",37.454544,82218,0.3
2649,"India","Chhattisgarh","Dhamtari",2016,"Dhamtari2016",106,"Dhamtari",37.5,91304,0.3
2650,"India","Chhattisgarh","Dhamtari",2017,"Dhamtari2017",106,"Dhamtari",41.225807,94484,0.3
2651,"India","Chhattisgarh","Dhamtari",2018,"Dhamtari2018",106,"Dhamtari",48.049999,101853,0.3
2652,"India","Jharkhand","Dhanbad",2000,"Dhanbad2000",207,"Dhanbad",40.200001,38351,0.34
2653,"India","Jharkhand","Dhanbad",2001,"Dhanbad2001",207,"Dhanbad",36,40994,0.34
2656,"India","Jharkhand","Dhanbad",2004,"Dhanbad2004",207,"Dhanbad",83.599998,53056,0.34
2657,"India","Jharkhand","Dhanbad",2005,"Dhanbad2005",207,"Dhanbad",82,50678,0.34
2658,"India","Jharkhand","Dhanbad",2006,"Dhanbad2006",207,"Dhanbad",87.199997,51527,0.34
2659,"India","Jharkhand","Dhanbad",2007,"Dhanbad2007",207,"Dhanbad",71.5,63005,0.34
2660,"India","Jharkhand","Dhanbad",2008,"Dhanbad2008",207,"Dhanbad",109,60472,0.34
2661,"India","Jharkhand","Dhanbad",2009,"Dhanbad2009",207,"Dhanbad",71.333336,66465,0.34
2662,"India","Jharkhand","Dhanbad",2010,"Dhanbad2010",207,"Dhanbad",56,76134,0.34
2663,"India","Jharkhand","Dhanbad",2011,"Dhanbad2011",207,"Dhanbad",66.800003,80157,0.34
2664,"India","Jharkhand","Dhanbad",2012,"Dhanbad2012",207,"Dhanbad",92.5,87242,0.34
2665,"India","Jharkhand","Dhanbad",2013,"Dhanbad2013",207,"Dhanbad",87.599998,87874,0.34
2670,"India","Jharkhand","Dhanbad",2018,"Dhanbad2018",207,"Dhanbad",30,121768,0.34
2671,"India","Madhya Pradesh","Dhar",2000,"Dhar2000",281,"Dhar",99.454544,85664,0.24
2672,"India","Madhya Pradesh","Dhar",2001,"Dhar2001",281,"Dhar",92,91792,0.24
2673,"India","Madhya Pradesh","Dhar",2002,"Dhar2002",281,"Dhar",60.434784,87005,0.24
2675,"India","Madhya Pradesh","Dhar",2004,"Dhar2004",281,"Dhar",45.909092,99940,0.24
2676,"India","Madhya Pradesh","Dhar",2005,"Dhar2005",281,"Dhar",30,104975,0.24
2677,"India","Madhya Pradesh","Dhar",2006,"Dhar2006",281,"Dhar",72.307693,114545,0.24
2678,"India","Madhya Pradesh","Dhar",2007,"Dhar2007",281,"Dhar",83.14286,119958,0.24
2679,"India","Madhya Pradesh","Dhar",2008,"Dhar2008",281,"Dhar",92.307693,135124,0.24
2680,"India","Madhya Pradesh","Dhar",2009,"Dhar2009",281,"Dhar",64.090912,147933,0.24
2681,"India","Madhya Pradesh","Dhar",2010,"Dhar2010",281,"Dhar",106.63158,155701,0.24
2682,"India","Madhya Pradesh","Dhar",2011,"Dhar2011",281,"Dhar",74.181816,169600,0.24
2683,"India","Madhya Pradesh","Dhar",2012,"Dhar2012",281,"Dhar",95.583336,184305,0.24
2684,"India","Madhya Pradesh","Dhar",2013,"Dhar2013",281,"Dhar",79.333336,193761,0.24
2685,"India","Madhya Pradesh","Dhar",2014,"Dhar2014",281,"Dhar",58.279999,203761,0.24
2686,"India","Madhya Pradesh","Dhar",2015,"Dhar2015",281,"Dhar",66.916664,222663,0.24
2687,"India","Madhya Pradesh","Dhar",2016,"Dhar2016",281,"Dhar",55.52,251943,0.24
2688,"India","Madhya Pradesh","Dhar",2017,"Dhar2017",281,"Dhar",101.76923,265451,0.24
2689,"India","Madhya Pradesh","Dhar",2018,"Dhar2018",281,"Dhar",69.120125,289720,0.24
2690,"India","Tamilnadu","Dharmapuri",2000,"Dharmapuri2000",516,"Dharmapuri",103.66666,165323,0.32
2691,"India","Tamilnadu","Dharmapuri",2001,"Dharmapuri2001",516,"Dharmapuri",140.66667,162120,0.32
2692,"India","Tamilnadu","Dharmapuri",2002,"Dharmapuri2002",516,"Dharmapuri",95.400002,162931,0.32
2694,"India","Tamilnadu","Dharmapuri",2004,"Dharmapuri2004",516,"Dharmapuri",160.22223,193645,0.32
2695,"India","Tamilnadu","Dharmapuri",2005,"Dharmapuri2005",516,"Dharmapuri",169.09091,221588,0.32
2696,"India","Tamilnadu","Dharmapuri",2006,"Dharmapuri2006",516,"Dharmapuri",90.833336,256286,0.32
2697,"India","Tamilnadu","Dharmapuri",2007,"Dharmapuri2007",516,"Dharmapuri",71.428574,272340,0.32
2699,"India","Tamilnadu","Dharmapuri",2009,"Dharmapuri2009",516,"Dharmapuri",124.90909,316760,0.32
2700,"India","Tamilnadu","Dharmapuri",2010,"Dharmapuri2010",516,"Dharmapuri",87,359961,0.32
2701,"India","Tamilnadu","Dharmapuri",2011,"Dharmapuri2011",516,"Dharmapuri",112.875,386508,0.32
2704,"India","Tamilnadu","Dharmapuri",2014,"Dharmapuri2014",516,"Dharmapuri",101.09091,453805,0.32
2705,"India","Tamilnadu","Dharmapuri",2015,"Dharmapuri2015",516,"Dharmapuri",109,494217,0.32
2706,"India","Tamilnadu","Dharmapuri",2016,"Dharmapuri2016",516,"Dharmapuri",84.333336,528398,0.32
2707,"India","Tamilnadu","Dharmapuri",2017,"Dharmapuri2017",516,"Dharmapuri",102.82353,573224,0.32
2708,"India","Tamilnadu","Dharmapuri",2018,"Dharmapuri2018",516,"Dharmapuri",114,614079,0.32
2714,"India","Karnataka","Dharwad",2005,"Dharwad2005",247,"Dharwad",37.142857,164031,0.34
2715,"India","Karnataka","Dharwad",2006,"Dharwad2006",247,"Dharwad",108.90909,181086,0.34
2722,"India","Karnataka","Dharwad",2013,"Dharwad2013",247,"Dharwad",97.28672,289086,0.34
2723,"India","Karnataka","Dharwad",2014,"Dharwad2014",247,"Dharwad",44.700001,300035,0.34
2725,"India","Karnataka","Dharwad",2016,"Dharwad2016",247,"Dharwad",74.608696,380537,0.34
2727,"India","Karnataka","Dharwad",2018,"Dharwad2018",247,"Dharwad",54.947369,435701,0.34
2730,"India","Rajasthan","Dhaulpur",2002,"Dhaulpur2002",483,"Dhaulpur",114,87589,0.25
2732,"India","Rajasthan","Dhaulpur",2004,"Dhaulpur2004",483,"Dhaulpur",110,112636,0.25
2733,"India","Rajasthan","Dhaulpur",2005,"Dhaulpur2005",483,"Dhaulpur",60,120202,0.25
2735,"India","Rajasthan","Dhaulpur",2007,"Dhaulpur2007",483,"Dhaulpur",36,140471,0.25
2737,"India","Rajasthan","Dhaulpur",2009,"Dhaulpur2009",483,"Dhaulpur",122,161159,0.25
2742,"India","Rajasthan","Dhaulpur",2014,"Dhaulpur2014",483,"Dhaulpur",168,238689,0.25
2745,"India","Rajasthan","Dhaulpur",2017,"Dhaulpur2017",483,"Dhaulpur",48,285979,0.25
2746,"India","Rajasthan","Dhaulpur",2018,"Dhaulpur2018",483,"Dhaulpur",40,291356,0.25
2752,"India","Assam","Dhemaji",2005,"Dhemaji2005",36,"Dhemaji",29.6,48602,0.18
2753,"India","Assam","Dhemaji",2006,"Dhemaji2006",36,"Dhemaji",30.198889,50797,0.18
2754,"India","Assam","Dhemaji",2007,"Dhemaji2007",36,"Dhemaji",29,52968,0.18
2755,"India","Assam","Dhemaji",2008,"Dhemaji2008",36,"Dhemaji",24.90909,56123,0.18
2756,"India","Assam","Dhemaji",2009,"Dhemaji2009",36,"Dhemaji",29.636364,61294,0.18
2757,"India","Assam","Dhemaji",2010,"Dhemaji2010",36,"Dhemaji",31.200001,64310,0.18
2760,"India","Assam","Dhemaji",2013,"Dhemaji2013",36,"Dhemaji",31.200001,71792,0.18
2761,"India","Assam","Dhemaji",2014,"Dhemaji2014",36,"Dhemaji",32.799999,75776,0.18
2762,"India","Assam","Dhemaji",2015,"Dhemaji2015",36,"Dhemaji",15.2,86750,0.18
2763,"India","Assam","Dhemaji",2016,"Dhemaji2016",36,"Dhemaji",20.25,92961,0.18
2764,"India","Assam","Dhemaji",2017,"Dhemaji2017",36,"Dhemaji",10,101050,0.18
2765,"India","Assam","Dhemaji",2018,"Dhemaji2018",36,"Dhemaji",25.687201,105897,0.18
2775,"India","Odisha","Dhenkanal",2009,"Dhenkanal2009",401,"Dhenkanal",39.870968,93957,0.24
2778,"India","Odisha","Dhenkanal",2012,"Dhenkanal2012",401,"Dhenkanal",49.939392,109755,0.24
2779,"India","Odisha","Dhenkanal",2013,"Dhenkanal2013",401,"Dhenkanal",39.025642,118290,0.24
2780,"India","Odisha","Dhenkanal",2014,"Dhenkanal2014",401,"Dhenkanal",38.117645,119716,0.24
2781,"India","Odisha","Dhenkanal",2015,"Dhenkanal2015",401,"Dhenkanal",43.5,128474,0.24
2783,"India","Odisha","Dhenkanal",2017,"Dhenkanal2017",401,"Dhenkanal",52.903225,160442,0.24
2784,"India","Odisha","Dhenkanal",2018,"Dhenkanal2018",401,"Dhenkanal",58.67857,171679,0.24
2785,"India","Rajasthan","Dholpur",2000,"Dholpur2000",483,"Dhaulpur",73,89372,0.25
2786,"India","Rajasthan","Dholpur",2001,"Dholpur2001",483,"Dhaulpur",72.153847,99549,0.25
2787,"India","Rajasthan","Dholpur",2002,"Dholpur2002",483,"Dhaulpur",37.666668,87589,0.25
2789,"India","Rajasthan","Dholpur",2004,"Dholpur2004",483,"Dhaulpur",58.18182,112636,0.25
2790,"India","Rajasthan","Dholpur",2005,"Dholpur2005",483,"Dhaulpur",32,120202,0.25
2791,"India","Rajasthan","Dholpur",2006,"Dholpur2006",483,"Dhaulpur",48,134350,0.25
2792,"India","Rajasthan","Dholpur",2007,"Dholpur2007",483,"Dhaulpur",84.5,140471,0.25
2793,"India","Rajasthan","Dholpur",2008,"Dholpur2008",483,"Dhaulpur",54,152284,0.25
2794,"India","Rajasthan","Dholpur",2009,"Dholpur2009",483,"Dhaulpur",54.599998,161159,0.25
2795,"India","Rajasthan","Dholpur",2010,"Dholpur2010",483,"Dhaulpur",34.400002,185366,0.25
2796,"India","Rajasthan","Dholpur",2011,"Dholpur2011",483,"Dhaulpur",58,202749,0.25
2797,"India","Rajasthan","Dholpur",2012,"Dholpur2012",483,"Dhaulpur",81.666664,210171,0.25
2798,"India","Rajasthan","Dholpur",2013,"Dholpur2013",483,"Dhaulpur",40,222730,0.25
2799,"India","Rajasthan","Dholpur",2014,"Dholpur2014",483,"Dhaulpur",65.599998,238689,0.25
2800,"India","Rajasthan","Dholpur",2015,"Dholpur2015",483,"Dhaulpur",35.909092,257415,0.25
2801,"India","Rajasthan","Dholpur",2016,"Dholpur2016",483,"Dhaulpur",72.26667,271636,0.25
2802,"India","Rajasthan","Dholpur",2017,"Dholpur2017",483,"Dhaulpur",51.42857,285979,0.25
2803,"India","Rajasthan","Dholpur",2018,"Dholpur2018",483,"Dhaulpur",43.333332,291356,0.25
2809,"India","Assam","Dhubri",2005,"Dhubri2005",53,"Dhubri",39.333332,48602,0.24
2810,"India","Assam","Dhubri",2006,"Dhubri2006",53,"Dhubri",30,50797,0.24
2811,"India","Assam","Dhubri",2007,"Dhubri2007",53,"Dhubri",19.333334,52968,0.24
2812,"India","Assam","Dhubri",2008,"Dhubri2008",53,"Dhubri",30,56123,0.24
2814,"India","Assam","Dhubri",2010,"Dhubri2010",53,"Dhubri",37.200001,64310,0.24
2815,"India","Assam","Dhubri",2011,"Dhubri2011",53,"Dhubri",12,66942,0.24
2816,"India","Assam","Dhubri",2012,"Dhubri2012",53,"Dhubri",12.666667,68579,0.24
2817,"India","Assam","Dhubri",2013,"Dhubri2013",53,"Dhubri",37.200001,71792,0.24
2818,"India","Assam","Dhubri",2014,"Dhubri2014",53,"Dhubri",50.240002,75776,0.24
2819,"India","Assam","Dhubri",2015,"Dhubri2015",53,"Dhubri",15.200001,86750,0.24
2820,"India","Assam","Dhubri",2016,"Dhubri2016",53,"Dhubri",19.058823,92961,0.24
2822,"India","Assam","Dhubri",2018,"Dhubri2018",53,"Dhubri",27.450514,105897,0.24
2823,"India","Maharashtra","Dhule",2000,"Dhule2000",342,"Dhule",65.63636,285492,0.24
2824,"India","Maharashtra","Dhule",2001,"Dhule2001",342,"Dhule",41,295578,0.24
2825,"India","Maharashtra","Dhule",2002,"Dhule2002",342,"Dhule",54,315961,0.24
2827,"India","Maharashtra","Dhule",2004,"Dhule2004",342,"Dhule",134.90909,370023,0.24
2828,"India","Maharashtra","Dhule",2005,"Dhule2005",342,"Dhule",44.823528,423632,0.24
2829,"India","Maharashtra","Dhule",2006,"Dhule2006",342,"Dhule",40.099998,481983,0.24
2830,"India","Maharashtra","Dhule",2007,"Dhule2007",342,"Dhule",45.25,538081,0.24
2831,"India","Maharashtra","Dhule",2008,"Dhule2008",342,"Dhule",81.777779,546533,0.24
2832,"India","Maharashtra","Dhule",2009,"Dhule2009",342,"Dhule",88.666664,599338,0.24
2835,"India","Maharashtra","Dhule",2012,"Dhule2012",342,"Dhule",65.789474,734891,0.24
2836,"India","Maharashtra","Dhule",2013,"Dhule2013",342,"Dhule",80.368423,782973,0.24
2837,"India","Maharashtra","Dhule",2014,"Dhule2014",342,"Dhule",108.75862,831025,0.24
2839,"India","Maharashtra","Dhule",2016,"Dhule2016",342,"Dhule",92.227272,985933,0.24
2840,"India","Maharashtra","Dhule",2017,"Dhule2017",342,"Dhule",85.851364,1026049,0.24
2841,"India","Maharashtra","Dhule",2018,"Dhule2018",342,"Dhule",77.334358,1067752,0.24
2847,"India","Assam","Dibrugarh",2005,"Dibrugarh2005",33,"Dibrugarh",22,48602,0.27
2849,"India","Assam","Dibrugarh",2007,"Dibrugarh2007",33,"Dibrugarh",33.125,52968,0.27
2850,"India","Assam","Dibrugarh",2008,"Dibrugarh2008",33,"Dibrugarh",35.25,56123,0.27
2851,"India","Assam","Dibrugarh",2009,"Dibrugarh2009",33,"Dibrugarh",14,61294,0.27
2852,"India","Assam","Dibrugarh",2010,"Dibrugarh2010",33,"Dibrugarh",27.657143,64310,0.27
2854,"India","Assam","Dibrugarh",2012,"Dibrugarh2012",33,"Dibrugarh",20,68579,0.27
2855,"India","Assam","Dibrugarh",2013,"Dibrugarh2013",33,"Dibrugarh",31.84,71792,0.27
2856,"India","Assam","Dibrugarh",2014,"Dibrugarh2014",33,"Dibrugarh",29.533333,75776,0.27
2858,"India","Assam","Dibrugarh",2016,"Dibrugarh2016",33,"Dibrugarh",34.76923,92961,0.27
2859,"India","Assam","Dibrugarh",2017,"Dibrugarh2017",33,"Dibrugarh",28.5,101050,0.27
2860,"India","Assam","Dibrugarh",2018,"Dibrugarh2018",33,"Dibrugarh",35.028,105897,0.27
2866,"India","Nagaland","Dimapur",2005,"Dimapur2005",388,"Dimapur",22.5,5986,0.24
2867,"India","Nagaland","Dimapur",2006,"Dimapur2006",388,"Dimapur",21.4,6454,0.24
2875,"India","Nagaland","Dimapur",2014,"Dimapur2014",388,"Dimapur",14.666667,10921,0.24
2876,"India","Nagaland","Dimapur",2015,"Dimapur2015",388,"Dimapur",38.400002,11092,0.24
2877,"India","Nagaland","Dimapur",2016,"Dimapur2016",388,"Dimapur",24.588236,11874,0.24
2880,"India","West Bengal","Dinajpur Dakshin",2000,"Dinajpur Dakshin2000",636,"Dakshin Dinajpur",14.5,151670,0.24
2881,"India","West Bengal","Dinajpur Dakshin",2001,"Dinajpur Dakshin2001",636,"Dakshin Dinajpur",31.5,162624,0.24
2882,"India","West Bengal","Dinajpur Dakshin",2002,"Dinajpur Dakshin2002",636,"Dakshin Dinajpur",33.333332,168324,0.24
2884,"India","West Bengal","Dinajpur Dakshin",2004,"Dinajpur Dakshin2004",636,"Dakshin Dinajpur",38.125,190029,0.24
2885,"India","West Bengal","Dinajpur Dakshin",2005,"Dinajpur Dakshin2005",636,"Dakshin Dinajpur",23.785715,201994,0.24
2886,"India","West Bengal","Dinajpur Dakshin",2006,"Dinajpur Dakshin2006",636,"Dakshin Dinajpur",33.42857,217849,0.24
2887,"India","West Bengal","Dinajpur Dakshin",2007,"Dinajpur Dakshin2007",636,"Dakshin Dinajpur",29.6,234798,0.24
2889,"India","West Bengal","Dinajpur Dakshin",2009,"Dinajpur Dakshin2009",636,"Dakshin Dinajpur",24.666666,263230,0.24
2890,"India","West Bengal","Dinajpur Dakshin",2010,"Dinajpur Dakshin2010",636,"Dakshin Dinajpur",23,279191,0.24
2891,"India","West Bengal","Dinajpur Dakshin",2011,"Dinajpur Dakshin2011",636,"Dakshin Dinajpur",39.599998,289432,0.24
2892,"India","West Bengal","Dinajpur Dakshin",2012,"Dinajpur Dakshin2012",636,"Dakshin Dinajpur",47,301479,0.24
2893,"India","West Bengal","Dinajpur Dakshin",2013,"Dinajpur Dakshin2013",636,"Dakshin Dinajpur",56,308238,0.24
2896,"India","West Bengal","Dinajpur Dakshin",2016,"Dinajpur Dakshin2016",636,"Dakshin Dinajpur",61.685715,357756,0.24
2897,"India","West Bengal","Dinajpur Dakshin",2017,"Dinajpur Dakshin2017",636,"Dakshin Dinajpur",14,381534,0.24
2898,"India","West Bengal","Dinajpur Dakshin",2018,"Dinajpur Dakshin2018",636,"Dakshin Dinajpur",46.18182,403248,0.24
2899,"India","West Bengal","Dinajpur Uttar",2000,"Dinajpur Uttar2000",639,"Uttar Dinajpur",22.666666,151670,0.28
2900,"India","West Bengal","Dinajpur Uttar",2001,"Dinajpur Uttar2001",639,"Uttar Dinajpur",29.454546,162624,0.28
2901,"India","West Bengal","Dinajpur Uttar",2002,"Dinajpur Uttar2002",639,"Uttar Dinajpur",24,168324,0.28
2903,"India","West Bengal","Dinajpur Uttar",2004,"Dinajpur Uttar2004",639,"Uttar Dinajpur",24.5,190029,0.28
2904,"India","West Bengal","Dinajpur Uttar",2005,"Dinajpur Uttar2005",639,"Uttar Dinajpur",25.333334,201994,0.28
2905,"India","West Bengal","Dinajpur Uttar",2006,"Dinajpur Uttar2006",639,"Uttar Dinajpur",27.375,217849,0.28
2906,"India","West Bengal","Dinajpur Uttar",2007,"Dinajpur Uttar2007",639,"Uttar Dinajpur",29.454546,234798,0.28
2908,"India","West Bengal","Dinajpur Uttar",2009,"Dinajpur Uttar2009",639,"Uttar Dinajpur",27.5,263230,0.28
2909,"India","West Bengal","Dinajpur Uttar",2010,"Dinajpur Uttar2010",639,"Uttar Dinajpur",45,279191,0.28
2910,"India","West Bengal","Dinajpur Uttar",2011,"Dinajpur Uttar2011",639,"Uttar Dinajpur",53.714287,289432,0.28
2911,"India","West Bengal","Dinajpur Uttar",2012,"Dinajpur Uttar2012",639,"Uttar Dinajpur",53,301479,0.28
2912,"India","West Bengal","Dinajpur Uttar",2013,"Dinajpur Uttar2013",639,"Uttar Dinajpur",64,308238,0.28
2915,"India","West Bengal","Dinajpur Uttar",2016,"Dinajpur Uttar2016",639,"Uttar Dinajpur",26.16,357756,0.28
2916,"India","West Bengal","Dinajpur Uttar",2017,"Dinajpur Uttar2017",639,"Uttar Dinajpur",22.352942,381534,0.28
2917,"India","West Bengal","Dinajpur Uttar",2018,"Dinajpur Uttar2018",639,"Uttar Dinajpur",35.733334,403248,0.28
2918,"India","Tamilnadu","Dindigul",2000,"Dindigul2000",507,"Dindigul",141.80952,165323,0.28
2919,"India","Tamilnadu","Dindigul",2001,"Dindigul2001",507,"Dindigul",135.48148,162120,0.28
2920,"India","Tamilnadu","Dindigul",2002,"Dindigul2002",507,"Dindigul",134.46153,162931,0.28
2922,"India","Tamilnadu","Dindigul",2004,"Dindigul2004",507,"Dindigul",91.625,193645,0.28
2923,"India","Tamilnadu","Dindigul",2005,"Dindigul2005",507,"Dindigul",120.66666,221588,0.28
2924,"India","Tamilnadu","Dindigul",2006,"Dindigul2006",507,"Dindigul",102.66666,256286,0.28
